timeStamp,elapsed,responseCode,threadName,dataType,Latency,SampleCount,ErrorCount,IdleTime,Connect
1686603387819,274,200,Grupo de Usuários 1-126,text,254,1,0,0,0
1686603387806,267,200,Grupo de Usuários 1-13,text,260,1,0,0,0
1686603387746,327,200,Grupo de Usuários 1-11,text,315,1,0,0,0
1686603387445,698,200,Grupo de Usuários 1-146,text,689,1,0,0,334
1686603387884,285,200,Grupo de Usuários 1-107,text,273,1,0,0,0
1686603387890,314,200,Grupo de Usuários 1-127,text,293,1,0,0,0
1686603387895,309,200,Grupo de Usuários 1-106,text,295,1,0,0,0
1686603387912,390,200,Grupo de Usuários 1-108,text,377,1,0,0,0
1686603387975,350,200,Grupo de Usuários 1-128,text,327,1,0,0,0
1686603388059,280,200,Grupo de Usuários 1-129,text,260,1,0,0,0
1686603388025,314,200,Grupo de Usuários 1-14,text,300,1,0,0,0
1686603387685,703,200,Grupo de Usuários 1-148,text,695,1,0,0,314
1686603388088,306,200,Grupo de Usuários 1-15,text,299,1,0,0,0
1686603387980,421,200,Grupo de Usuários 1-109,text,407,1,0,0,0
1686603388243,267,200,Grupo de Usuários 1-110,text,265,1,0,0,0
1686603388211,307,200,Grupo de Usuários 1-16,text,299,1,0,0,0
1686603388279,260,200,Grupo de Usuários 1-130,text,239,1,0,0,0
1686603387926,678,200,Grupo de Usuários 1-150,text,666,1,0,0,306
1686603387805,799,200,Grupo de Usuários 1-149,text,787,1,0,0,316
1686603388329,275,200,Grupo de Usuários 1-17,text,263,1,0,0,0
1686603388046,558,200,Grupo de Usuários 1-151,text,546,1,0,0,293
1686603387999,593,200,Grupo de Usuários 1-1,text,586,1,0,0,310
1686603388229,438,200,Grupo de Usuários 1-111,text,431,1,0,0,0
1686603388084,633,200,Grupo de Usuários 1-3,text,626,1,0,0,317
1686603388165,671,200,Grupo de Usuários 1-152,text,657,1,0,0,341
1686603388657,280,200,Grupo de Usuários 1-131,text,259,1,0,0,0
1686603388677,284,200,Grupo de Usuários 1-112,text,279,1,0,0,0
1686603388286,688,200,Grupo de Usuários 1-153,text,681,1,0,0,299
1686603388216,787,200,Grupo de Usuários 1-2,text,771,1,0,0,309
1686603388747,269,200,Grupo de Usuários 1-20,text,262,1,0,0,0
1686603388730,309,200,Grupo de Usuários 1-113,text,296,1,0,0,0
1686603388728,318,200,Grupo de Usuários 1-114,text,305,1,0,0,0
1686603388757,289,200,Grupo de Usuários 1-116,text,276,1,0,0,0
1686603388577,475,200,Grupo de Usuários 1-19,text,462,1,0,0,0
1686603388727,420,200,Grupo de Usuários 1-134,text,394,1,0,0,0
1686603388710,419,200,Grupo de Usuários 1-18,text,404,1,0,0,0
1686603388525,596,200,Grupo de Usuários 1-155,text,589,1,0,0,298
1686603388405,716,200,Grupo de Usuários 1-154,text,703,1,0,0,331
1686603388476,619,200,Grupo de Usuários 1-5,text,609,1,0,0,367
1686603388610,475,200,Grupo de Usuários 1-133,text,460,1,0,0,0
1686603388818,267,200,Grupo de Usuários 1-21,text,252,1,0,0,0
1686603388602,475,200,Grupo de Usuários 1-132,text,460,1,0,0,0
1686603388585,588,200,Grupo de Usuários 1-6,text,580,1,0,0,308
1686603388932,281,200,Grupo de Usuários 1-22,text,274,1,0,0,0
1686603388647,597,200,Grupo de Usuários 1-156,text,591,1,0,0,314
1686603388958,302,200,Grupo de Usuários 1-135,text,280,1,0,0,0
1686603388490,779,200,Grupo de Usuários 1-4,text,770,1,0,0,346
1686603388999,286,200,Grupo de Usuários 1-23,text,270,1,0,0,0
1686603388982,310,200,Grupo de Usuários 1-136,text,288,1,0,0,0
1686603389048,301,200,Grupo de Usuários 1-115,text,288,1,0,0,0
1686603389075,307,200,Grupo de Usuários 1-137,text,285,1,0,0,0
1686603388767,620,200,Grupo de Usuários 1-157,text,609,1,0,0,318
1686603389100,305,200,Grupo de Usuários 1-138,text,282,1,0,0,0
1686603389093,350,200,Grupo de Usuários 1-117,text,333,1,0,0,0
1686603388802,641,200,Grupo de Usuários 1-8,text,624,1,0,0,312
1686603388826,698,200,Grupo de Usuários 1-7,text,691,1,0,0,312
1686603389190,349,200,Grupo de Usuários 1-118,text,334,1,0,0,0
1686603389241,303,200,Grupo de Usuários 1-24,text,289,1,0,0,0
1686603388886,658,200,Grupo de Usuários 1-158,text,653,1,0,0,321
1686603388901,670,200,Grupo de Usuários 1-9,text,661,1,0,0,306
1686603389310,299,200,Grupo de Usuários 1-139,text,274,1,0,0,0
1686603389007,589,200,Grupo de Usuários 1-159,text,577,1,0,0,309
1686603388960,707,200,Grupo de Usuários 1-10,text,702,1,0,0,309
1686603389421,268,200,Grupo de Usuários 1-119,text,255,1,0,0,0
1686603389396,302,200,Grupo de Usuários 1-26,text,287,1,0,0,0
1686603389127,604,200,Grupo de Usuários 1-160,text,591,1,0,0,335
1686603389334,412,200,Grupo de Usuários 1-25,text,405,1,0,0,0
1686603389395,375,200,Grupo de Usuários 1-121,text,358,1,0,0,0
1686603389136,668,200,Grupo de Usuários 1-12,text,662,1,0,0,326
1686603389244,560,200,Grupo de Usuários 1-13,text,554,1,0,0,318
1686603389469,367,200,Grupo de Usuários 1-140,text,347,1,0,0,0
1686603389537,318,200,Grupo de Usuários 1-141,text,299,1,0,0,0
1686603389248,627,200,Grupo de Usuários 1-161,text,614,1,0,0,323
1686603389569,306,200,Grupo de Usuários 1-120,text,293,1,0,0,0
1686603389633,288,200,Grupo de Usuários 1-28,text,282,1,0,0,0
1686603389335,609,200,Grupo de Usuários 1-11,text,597,1,0,0,319
1686603389368,590,200,Grupo de Usuários 1-162,text,585,1,0,0,314
1686603389680,299,200,Grupo de Usuários 1-27,text,285,1,0,0,0
1686603389789,273,200,Grupo de Usuários 1-143,text,253,1,0,0,0
1686603389464,682,200,Grupo de Usuários 1-14,text,674,1,0,0,327
1686603389756,377,200,Grupo de Usuários 1-142,text,355,1,0,0,0
1686603389809,276,200,Grupo de Usuários 1-144,text,253,1,0,0,0
1686603389488,597,200,Grupo de Usuários 1-163,text,585,1,0,0,310
1686603389497,588,200,Grupo de Usuários 1-15,text,576,1,0,0,319
1686603389686,399,200,Grupo de Usuários 1-123,text,387,1,0,0,0
1686603389750,437,200,Grupo de Usuários 1-29,text,424,1,0,0,0
1686603389868,319,200,Grupo de Usuários 1-124,text,306,1,0,0,0
1686603389608,601,200,Grupo de Usuários 1-164,text,594,1,0,0,324
1686603389680,573,200,Grupo de Usuários 1-16,text,573,1,0,0,312
1686603389726,527,200,Grupo de Usuários 1-122,text,492,1,0,0,0
1686603389949,361,200,Grupo de Usuários 1-31,text,348,1,0,0,0
1686603390004,306,200,Grupo de Usuários 1-145,text,287,1,0,0,0
1686603389972,344,200,Grupo de Usuários 1-30,text,332,1,0,0,0
1686603389727,596,200,Grupo de Usuários 1-165,text,583,1,0,0,335
1686603390101,259,200,Grupo de Usuários 1-125,text,253,1,0,0,0
1686603389849,602,200,Grupo de Usuários 1-166,text,595,1,0,0,325
1686603389819,646,200,Grupo de Usuários 1-17,text,639,1,0,0,319
1686603390208,280,200,Grupo de Usuários 1-147,text,257,1,0,0,0
1686603390154,342,200,Grupo de Usuários 1-126,text,328,1,0,0,0
1686603390268,268,200,Grupo de Usuários 1-33,text,261,1,0,0,0
1686603390220,333,200,Grupo de Usuários 1-32,text,316,1,0,0,0
1686603390272,291,200,Grupo de Usuários 1-127,text,281,1,0,0,0
1686603390153,417,200,Grupo de Usuários 1-146,text,400,1,0,0,0
1686603390339,285,200,Grupo de Usuários 1-128,text,272,1,0,0,0
1686603389972,604,200,Grupo de Usuários 1-167,text,585,1,0,0,338
1686603390347,330,200,Grupo de Usuários 1-129,text,303,1,0,0,0
1686603390094,628,200,Grupo de Usuários 1-168,text,618,1,0,0,312
1686603390487,279,200,Grupo de Usuários 1-148,text,259,1,0,0,0
1686603390212,617,200,Grupo de Usuários 1-169,text,611,1,0,0,341
1686603390607,276,200,Grupo de Usuários 1-36,text,269,1,0,0,0
1686603390181,710,200,Grupo de Usuários 1-19,text,695,1,0,0,301
1686603390581,322,200,Grupo de Usuários 1-35,text,310,1,0,0,0
1686603390137,789,200,Grupo de Usuários 1-20,text,783,1,0,0,307
1686603390320,612,200,Grupo de Usuários 1-22,text,600,1,0,0,312
1686603390344,604,200,Grupo de Usuários 1-18,text,597,1,0,0,315
1686603390705,265,200,Grupo de Usuários 1-150,text,243,1,0,0,0
1686603390556,441,200,Grupo de Usuários 1-34,text,427,1,0,0,0
1686603390626,371,200,Grupo de Usuários 1-130,text,364,1,0,0,0
1686603390446,597,200,Grupo de Usuários 1-171,text,583,1,0,0,300
1686603390419,639,200,Grupo de Usuários 1-23,text,632,1,0,0,303
1686603390760,306,200,Grupo de Usuários 1-37,text,290,1,0,0,0
1686603390894,273,200,Grupo de Usuários 1-38,text,257,1,0,0,0
1686603390567,584,200,Grupo de Usuários 1-172,text,575,1,0,0,297
1686603390665,486,200,Grupo de Usuários 1-151,text,471,1,0,0,0
1686603390856,280,200,Grupo de Usuários 1-152,text,278,1,0,0,0
1686603390326,808,200,Grupo de Usuários 1-170,text,808,1,0,0,316
1686603390266,822,200,Grupo de Usuários 1-21,text,816,1,0,0,310
1686603390748,451,200,Grupo de Usuários 1-1,text,428,1,0,0,0
1686603390720,479,200,Grupo de Usuários 1-149,text,456,1,0,0,0
1686603390964,276,200,Grupo de Usuários 1-131,text,262,1,0,0,0
1686603390777,469,200,Grupo de Usuários 1-3,text,449,1,0,0,0
1686603390686,572,200,Grupo de Usuários 1-173,text,560,1,0,0,304
1686603390739,565,200,Grupo de Usuários 1-24,text,560,1,0,0,312
1686603391065,347,200,Grupo de Usuários 1-153,text,307,1,0,0,0
1686603391056,356,200,Grupo de Usuários 1-2,text,356,1,0,0,0
1686603390856,581,200,Grupo de Usuários 1-25,text,571,1,0,0,320
1686603391188,295,200,Grupo de Usuários 1-134,text,281,1,0,0,0
1686603391182,309,200,Grupo de Usuários 1-5,text,287,1,0,0,0
1686603390807,712,200,Grupo de Usuários 1-174,text,699,1,0,0,327
1686603391252,267,200,Grupo de Usuários 1-155,text,248,1,0,0,0
1686603391199,336,200,Grupo de Usuários 1-132,text,320,1,0,0,0
1686603390932,638,200,Grupo de Usuários 1-175,text,623,1,0,0,348
1686603391294,276,200,Grupo de Usuários 1-156,text,261,1,0,0,0
1686603391067,599,200,Grupo de Usuários 1-39,text,586,1,0,0,0
1686603390839,844,200,Grupo de Usuários 1-26,text,827,1,0,0,312
1686603391052,614,200,Grupo de Usuários 1-176,text,608,1,0,0,310
1686603391336,324,200,Grupo de Usuários 1-4,text,314,1,0,0,0
1686603391351,309,200,Grupo de Usuários 1-136,text,299,1,0,0,0
1686603391240,392,200,Grupo de Usuários 1-6,text,347,1,0,0,0
1686603391247,353,200,Grupo de Usuários 1-133,text,340,1,0,0,0
1686603391256,338,200,Grupo de Usuários 1-41,text,331,1,0,0,0
1686603391417,295,200,Grupo de Usuários 1-137,text,288,1,0,0,0
1686603391444,299,200,Grupo de Usuários 1-157,text,275,1,0,0,0
1686603391461,292,200,Grupo de Usuários 1-138,text,282,1,0,0,0
1686603391493,273,200,Grupo de Usuários 1-40,text,254,1,0,0,0
1686603391186,580,200,Grupo de Usuários 1-154,text,561,1,0,0,0
1686603391094,683,200,Grupo de Usuários 1-27,text,673,1,0,0,333
1686603391173,645,200,Grupo de Usuários 1-177,text,637,1,0,0,310
1686603391487,331,200,Grupo de Usuários 1-8,text,309,1,0,0,0
1686603391578,275,200,Grupo de Usuários 1-158,text,275,1,0,0,0
1686603391489,365,200,Grupo de Usuários 1-44,text,364,1,0,0,0
1686603391321,533,200,Grupo de Usuários 1-135,text,532,1,0,0,0
1686603391071,808,200,Grupo de Usuários 1-28,text,801,1,0,0,308
1686603391304,606,200,Grupo de Usuários 1-29,text,600,1,0,0,328
1686603391292,629,200,Grupo de Usuários 1-178,text,618,1,0,0,340
1686603391428,546,200,Grupo de Usuários 1-42,text,539,1,0,0,0
1686603391687,310,200,Grupo de Usuários 1-139,text,294,1,0,0,0
1686603391643,398,200,Grupo de Usuários 1-9,text,379,1,0,0,0
1686603391422,651,200,Grupo de Usuários 1-30,text,649,1,0,0,321
1686603391810,354,200,Grupo de Usuários 1-160,text,341,1,0,0,0
1686603391532,601,200,Grupo de Usuários 1-180,text,591,1,0,0,321
1686603391572,556,200,Grupo de Usuários 1-7,text,535,1,0,0,0
1686603391720,393,200,Grupo de Usuários 1-159,text,373,1,0,0,0
1686603391731,382,200,Grupo de Usuários 1-10,text,362,1,0,0,0
1686603391901,272,200,Grupo de Usuários 1-12,text,251,1,0,0,0
1686603391427,780,200,Grupo de Usuários 1-31,text,772,1,0,0,316
1686603391938,274,200,Grupo de Usuários 1-161,text,254,1,0,0,0
1686603391820,414,200,Grupo de Usuários 1-13,text,405,1,0,0,0
1686603391953,287,200,Grupo de Usuários 1-47,text,272,1,0,0,0
1686603391980,281,200,Grupo de Usuários 1-162,text,254,1,0,0,0
1686603391941,323,200,Grupo de Usuários 1-141,text,307,1,0,0,0
1686603391652,644,200,Grupo de Usuários 1-181,text,612,1,0,0,345
1686603391411,885,200,Grupo de Usuários 1-179,text,885,1,0,0,308
1686603391712,588,200,Grupo de Usuários 1-33,text,584,1,0,0,321
1686603391659,656,200,Grupo de Usuários 1-32,text,641,1,0,0,338
1686603391755,581,200,Grupo de Usuários 1-43,text,571,1,0,0,0
1686603391772,579,200,Grupo de Usuários 1-182,text,564,1,0,0,312
1686603392090,277,200,Grupo de Usuários 1-45,text,261,1,0,0,0
1686603392085,301,200,Grupo de Usuários 1-48,text,293,1,0,0,0
1686603392095,296,200,Grupo de Usuários 1-143,text,283,1,0,0,0
1686603391935,505,200,Grupo de Usuários 1-140,text,495,1,0,0,0
1686603392194,285,200,Grupo de Usuários 1-14,text,264,1,0,0,0
1686603392160,319,200,Grupo de Usuários 1-144,text,304,1,0,0,0
1686603392308,355,200,Grupo de Usuários 1-46,text,337,1,0,0,0
1686603392350,287,200,Grupo de Usuários 1-145,text,287,1,0,0,0
1686603392351,286,200,Grupo de Usuários 1-16,text,286,1,0,0,0
1686603392217,420,200,Grupo de Usuários 1-15,text,420,1,0,0,0
1686603392213,424,200,Grupo de Usuários 1-142,text,424,1,0,0,0
1686603392014,623,200,Grupo de Usuários 1-184,text,623,1,0,0,312
1686603392237,400,200,Grupo de Usuários 1-164,text,399,1,0,0,0
1686603391986,700,200,Grupo de Usuários 1-36,text,694,1,0,0,314
1686603391893,793,200,Grupo de Usuários 1-183,text,787,1,0,0,319
1686603392210,491,200,Grupo de Usuários 1-163,text,470,1,0,0,0
1686603392023,702,200,Grupo de Usuários 1-35,text,692,1,0,0,328
1686603392129,608,200,Grupo de Usuários 1-34,text,596,1,0,0,320
1686603392403,356,200,Grupo de Usuários 1-165,text,342,1,0,0,0
1686603392457,308,200,Grupo de Usuários 1-49,text,302,1,0,0,0
1686603391951,861,200,Grupo de Usuários 1-11,text,521,1,0,0,0
1686603392133,692,200,Grupo de Usuários 1-185,text,679,1,0,0,316
1686603392471,362,200,Grupo de Usuários 1-50,text,354,1,0,0,0
1686603392512,328,200,Grupo de Usuários 1-17,text,307,1,0,0,0
1686603392450,443,200,Grupo de Usuários 1-51,text,435,1,0,0,0
1686603392643,293,200,Grupo de Usuários 1-52,text,279,1,0,0,0
1686603392277,676,200,Grupo de Usuários 1-38,text,659,1,0,0,360
1686603392218,789,200,Grupo de Usuários 1-37,text,781,1,0,0,527
1686603392254,772,200,Grupo de Usuários 1-186,text,759,1,0,0,383
1686603392554,478,200,Grupo de Usuários 1-147,text,472,1,0,0,0
1686603392506,526,200,Grupo de Usuários 1-166,text,507,1,0,0,0
1686603392736,406,200,Grupo de Usuários 1-53,text,389,1,0,0,0
1686603392846,268,200,Grupo de Usuários 1-169,text,253,1,0,0,0
1686603392732,433,200,Grupo de Usuários 1-167,text,410,1,0,0,0
1686603392614,571,200,Grupo de Usuários 1-189,text,563,1,0,0,308
1686603392373,831,200,Grupo de Usuários 1-187,text,819,1,0,0,412
1686603392579,626,200,Grupo de Usuários 1-146,text,613,1,0,0,0
1686603392943,283,200,Grupo de Usuários 1-22,text,262,1,0,0,0
1686603392968,289,200,Grupo de Usuários 1-19,text,269,1,0,0,0
1686603392796,461,200,Grupo de Usuários 1-168,text,441,1,0,0,0
1686603392832,439,200,Grupo de Usuários 1-148,text,425,1,0,0,0
1686603393024,267,200,Grupo de Usuários 1-18,text,247,1,0,0,0
1686603392999,338,200,Grupo de Usuários 1-56,text,331,1,0,0,0
1686603393016,342,200,Grupo de Usuários 1-150,text,329,1,0,0,0
1686603392735,630,200,Grupo de Usuários 1-190,text,617,1,0,0,306
1686603393091,281,200,Grupo de Usuários 1-171,text,261,1,0,0,0
1686603392493,879,200,Grupo de Usuários 1-188,text,872,1,0,0,429
1686603392785,619,200,Grupo de Usuários 1-41,text,610,1,0,0,321
1686603393176,272,200,Grupo de Usuários 1-21,text,249,1,0,0,0
1686603393267,393,200,Grupo de Usuários 1-149,text,390,1,0,0,0
1686603392908,749,200,Grupo de Usuários 1-40,text,726,1,0,0,318
1686603393044,603,200,Grupo de Usuários 1-44,text,596,1,0,0,329
1686603393261,373,200,Grupo de Usuários 1-152,text,359,1,0,0,0
1686603393340,280,200,Grupo de Usuários 1-173,text,264,1,0,0,0
1686603392973,622,200,Grupo de Usuários 1-192,text,622,1,0,0,327
1686603392796,799,200,Grupo de Usuários 1-39,text,799,1,0,0,303
1686603393203,392,200,Grupo de Usuários 1-151,text,392,1,0,0,0
1686603393073,522,200,Grupo de Usuários 1-23,text,522,1,0,0,0
1686603393252,340,200,Grupo de Usuários 1-3,text,339,1,0,0,0
1686603393252,340,200,Grupo de Usuários 1-170,text,340,1,0,0,0
1686603392979,613,200,Grupo de Usuários 1-20,text,612,1,0,0,0
1686603393235,357,200,Grupo de Usuários 1-57,text,357,1,0,0,0
1686603393186,489,200,Grupo de Usuários 1-55,text,461,1,0,0,0
1686603393354,335,200,Grupo de Usuários 1-24,text,315,1,0,0,0
1686603393415,297,200,Grupo de Usuários 1-2,text,287,1,0,0,0
1686603393268,490,200,Grupo de Usuários 1-1,text,486,1,0,0,0
1686603392854,906,200,Grupo de Usuários 1-191,text,594,1,0,0,323
1686603393477,286,200,Grupo de Usuários 1-54,text,283,1,0,0,0
1686603393264,513,200,Grupo de Usuários 1-172,text,496,1,0,0,0
1686603393487,290,200,Grupo de Usuários 1-59,text,282,1,0,0,0
1686603393493,318,200,Grupo de Usuários 1-5,text,308,1,0,0,0
1686603393500,332,200,Grupo de Usuários 1-25,text,311,1,0,0,0
1686603393093,739,200,Grupo de Usuários 1-193,text,724,1,0,0,318
1686603393494,345,200,Grupo de Usuários 1-153,text,333,1,0,0,0
1686603393598,262,200,Grupo de Usuários 1-155,text,249,1,0,0,0
1686603393572,304,200,Grupo de Usuários 1-156,text,294,1,0,0,0
1686603393526,383,200,Grupo de Usuários 1-58,text,370,1,0,0,0
1686603393667,290,200,Grupo de Usuários 1-61,text,277,1,0,0,0
1686603393576,381,200,Grupo de Usuários 1-174,text,361,1,0,0,0
1686603393136,872,200,Grupo de Usuários 1-42,text,864,1,0,0,312
1686603393636,404,200,Grupo de Usuários 1-175,text,383,1,0,0,0
1686603393767,279,200,Grupo de Usuários 1-154,text,267,1,0,0,0
1686603393213,833,200,Grupo de Usuários 1-194,text,821,1,0,0,380
1686603393771,282,200,Grupo de Usuários 1-157,text,269,1,0,0,0
1686603393801,273,200,Grupo de Usuários 1-60,text,261,1,0,0,0
1686603393569,594,200,Grupo de Usuários 1-48,text,587,1,0,0,334
1686603393834,308,200,Grupo de Usuários 1-8,text,294,1,0,0,0
1686603393860,282,200,Grupo de Usuários 1-27,text,261,1,0,0,0
1686603393721,369,200,Grupo de Usuários 1-26,text,348,1,0,0,0
1686603393884,285,200,Grupo de Usuários 1-28,text,265,1,0,0,0
1686603393745,424,200,Grupo de Usuários 1-6,text,411,1,0,0,0
1686603393745,432,200,Grupo de Usuários 1-176,text,411,1,0,0,0
1686603393743,441,200,Grupo de Usuários 1-62,text,426,1,0,0,0
1686603393336,854,200,Grupo de Usuários 1-195,text,841,1,0,0,418
1686603393781,409,200,Grupo de Usuários 1-4,text,396,1,0,0,0
1686603393866,333,200,Grupo de Usuários 1-158,text,333,1,0,0,0
1686603393519,689,200,Grupo de Usuários 1-45,text,680,1,0,0,384
1686603393913,328,200,Grupo de Usuários 1-29,text,303,1,0,0,0
1686603393907,347,200,Grupo de Usuários 1-177,text,324,1,0,0,0
1686603393455,815,200,Grupo de Usuários 1-196,text,805,1,0,0,448
1686603393496,788,200,Grupo de Usuários 1-43,text,774,1,0,0,407
1686603393574,710,200,Grupo de Usuários 1-197,text,696,1,0,0,329
1686603394006,295,200,Grupo de Usuários 1-63,text,278,1,0,0,0
1686603393696,652,200,Grupo de Usuários 1-198,text,646,1,0,0,338
1686603394105,291,200,Grupo de Usuários 1-30,text,270,1,0,0,0
1686603394012,384,200,Grupo de Usuários 1-178,text,363,1,0,0,0
1686603393816,580,200,Grupo de Usuários 1-199,text,566,1,0,0,305
1686603394071,357,200,Grupo de Usuários 1-9,text,349,1,0,0,0
1686603393863,574,200,Grupo de Usuários 1-46,text,565,1,0,0,321
1686603394167,298,200,Grupo de Usuários 1-159,text,281,1,0,0,0
1686603394173,299,200,Grupo de Usuários 1-160,text,292,1,0,0,0
1686603394230,256,200,Grupo de Usuários 1-7,text,250,1,0,0,0
1686603394177,318,200,Grupo de Usuários 1-180,text,295,1,0,0,0
1686603394205,305,200,Grupo de Usuários 1-66,text,297,1,0,0,0
1686603394284,259,200,Grupo de Usuários 1-13,text,253,1,0,0,0
1686603393935,614,200,Grupo de Usuários 1-50,text,608,1,0,0,319
1686603394178,401,200,Grupo de Usuários 1-65,text,385,1,0,0,0
1686603394177,402,200,Grupo de Usuários 1-10,text,387,1,0,0,0
1686603394007,660,200,Grupo de Usuários 1-51,text,646,1,0,0,314
1686603394261,399,200,Grupo de Usuários 1-12,text,384,1,0,0,0
1686603394336,324,200,Grupo de Usuários 1-162,text,309,1,0,0,0
1686603394291,354,200,Grupo de Usuários 1-31,text,333,1,0,0,0
1686603394372,273,200,Grupo de Usuários 1-33,text,251,1,0,0,0
1686603394353,280,200,Grupo de Usuários 1-181,text,258,1,0,0,0
1686603394305,319,200,Grupo de Usuários 1-179,text,297,1,0,0,0
1686603394212,390,200,Grupo de Usuários 1-64,text,383,1,0,0,0
1686603393935,660,200,Grupo de Usuários 1-200,text,654,1,0,0,325
1686603393883,701,200,Grupo de Usuários 1-49,text,696,1,0,0,301
